ds,y_p10,y_pred,y_p90
2026-02-10 00:00:00,0.0,6.19,21.44
2026-02-10 01:00:00,0.0,8.15,23.64
2026-02-10 02:00:00,0.0,4.47,18.13
2026-02-10 03:00:00,0.0,4.53,17.47
2026-02-10 04:00:00,0.0,2.93,14.76
2026-02-10 05:00:00,0.0,4.53,16.21
2026-02-10 06:00:00,0.0,7.93,19.73
2026-02-10 07:00:00,26.22,46.13,66.04
2026-02-10 08:00:00,12.94,82.18,151.43
2026-02-10 09:00:00,18.28,96.99,175.69
2026-02-10 10:00:00,31.37,103.66,175.96
2026-02-10 11:00:00,6.96,102.16,197.36
2026-02-10 12:00:00,13.96,97.85,181.74
2026-02-10 13:00:00,23.67,104.89,186.12
2026-02-10 14:00:00,11.04,96.35,181.66
2026-02-10 15:00:00,12.42,83.72,155.01
2026-02-10 16:00:00,8.0,51.11,94.23
2026-02-10 17:00:00,2.59,32.04,61.49
2026-02-10 18:00:00,3.8,19.45,35.11
2026-02-10 19:00:00,1.9,15.31,28.72
2026-02-10 20:00:00,0.0,9.81,21.95
2026-02-10 21:00:00,0.0,8.78,20.43
2026-02-10 22:00:00,0.0,7.21,18.4
2026-02-10 23:00:00,0.0,4.35,14.75
2026-02-11 00:00:00,0.0,1.75,12.87
2026-02-11 01:00:00,0.0,2.02,13.63
2026-02-11 02:00:00,0.0,0.83,12.01
2026-02-11 03:00:00,0.0,2.69,14.81
2026-02-11 04:00:00,0.0,1.97,13.66
2026-02-11 05:00:00,0.0,1.64,13.37
2026-02-11 06:00:00,0.0,3.98,16.03
2026-02-11 07:00:00,15.82,34.76,53.7
2026-02-11 08:00:00,21.88,75.7,129.52
2026-02-11 09:00:00,10.25,94.57,178.9
2026-02-11 10:00:00,24.2,101.41,178.61
2026-02-11 11:00:00,0.0,99.36,205.69
2026-02-11 12:00:00,2.17,95.24,188.3
2026-02-11 13:00:00,6.17,100.12,194.07
2026-02-11 14:00:00,0.0,92.64,193.91
2026-02-11 15:00:00,0.0,81.99,169.55
2026-02-11 16:00:00,0.0,48.61,104.62
2026-02-11 17:00:00,0.0,29.13,65.83
2026-02-11 18:00:00,0.0,17.63,36.33
2026-02-11 19:00:00,0.0,14.45,32.48
2026-02-11 20:00:00,0.0,7.9,24.4
2026-02-11 21:00:00,0.0,6.62,21.39
2026-02-11 22:00:00,0.0,5.71,20.87
2026-02-11 23:00:00,0.0,2.95,17.54
2026-02-12 00:00:00,0.0,2.0,17.57
2026-02-12 01:00:00,0.0,2.1,18.19
2026-02-12 02:00:00,0.0,0.75,16.13
2026-02-12 03:00:00,0.0,1.95,18.46
2026-02-12 04:00:00,0.0,1.42,17.22
2026-02-12 05:00:00,0.0,1.77,17.5
2026-02-12 06:00:00,0.0,3.48,19.53
2026-02-12 07:00:00,9.12,34.17,59.23
2026-02-12 08:00:00,6.9,74.86,142.81
2026-02-12 09:00:00,0.0,90.91,197.55
2026-02-12 10:00:00,1.14,97.87,194.59
2026-02-12 11:00:00,0.0,97.09,224.91
2026-02-12 12:00:00,0.0,93.74,203.95
2026-02-12 13:00:00,0.0,99.32,216.95
2026-02-12 14:00:00,0.0,94.64,220.96
2026-02-12 15:00:00,0.0,83.05,191.38
2026-02-12 16:00:00,0.0,56.08,124.74
2026-02-12 17:00:00,0.0,32.55,84.74
2026-02-12 18:00:00,0.0,16.8,42.8
2026-02-12 19:00:00,0.0,14.61,37.19
2026-02-12 20:00:00,0.0,8.22,29.06
2026-02-12 21:00:00,0.0,6.32,24.98
2026-02-12 22:00:00,0.0,5.23,23.86
2026-02-12 23:00:00,0.0,2.97,20.84
2026-02-13 00:00:00,0.0,1.89,20.9
2026-02-13 01:00:00,0.0,1.71,21.28
2026-02-13 02:00:00,0.0,0.93,19.58
2026-02-13 03:00:00,0.0,3.06,23.02
2026-02-13 04:00:00,0.0,1.74,20.79
2026-02-13 05:00:00,0.0,1.87,20.78
2026-02-13 06:00:00,0.0,3.63,22.86
2026-02-13 07:00:00,0.0,18.81,48.18
2026-02-13 08:00:00,13.91,49.07,84.23
2026-02-13 09:00:00,0.0,89.44,190.01
2026-02-13 10:00:00,0.0,98.56,215.41
2026-02-13 11:00:00,0.0,98.25,255.48
2026-02-13 12:00:00,0.0,93.75,229.3
2026-02-13 13:00:00,0.0,99.89,237.45
2026-02-13 14:00:00,0.0,94.33,241.8
2026-02-13 15:00:00,0.0,81.79,208.36
2026-02-13 16:00:00,0.0,47.68,128.16
2026-02-13 17:00:00,0.0,25.6,79.01
2026-02-13 18:00:00,0.0,15.63,39.18
2026-02-13 19:00:00,0.0,12.1,36.62
2026-02-13 20:00:00,0.0,6.57,30.28
2026-02-13 21:00:00,0.0,5.51,26.63
2026-02-13 22:00:00,0.0,4.43,25.98
2026-02-13 23:00:00,0.0,3.02,23.64
2026-02-14 00:00:00,0.0,1.71,23.62
2026-02-14 01:00:00,0.0,1.68,24.2
2026-02-14 02:00:00,0.0,1.17,22.6
2026-02-14 03:00:00,0.0,1.88,24.78
2026-02-14 04:00:00,0.0,2.1,23.91
2026-02-14 05:00:00,0.0,1.24,22.86
2026-02-14 06:00:00,0.0,2.0,23.96
2026-02-14 07:00:00,0.0,2.73,34.52
2026-02-14 08:00:00,0.0,2.96,56.1
2026-02-14 09:00:00,0.0,1.43,53.38
2026-02-14 10:00:00,0.0,2.37,54.67
2026-02-14 11:00:00,0.0,5.5,59.61
2026-02-14 12:00:00,0.0,3.13,56.32
2026-02-14 13:00:00,0.0,1.94,53.32
2026-02-14 14:00:00,0.0,5.11,59.53
2026-02-14 15:00:00,0.0,1.13,52.37
2026-02-14 16:00:00,0.0,12.88,64.61
2026-02-14 17:00:00,0.0,4.12,39.07
2026-02-14 18:00:00,0.0,1.76,23.51
2026-02-14 19:00:00,0.0,2.47,26.31
2026-02-14 20:00:00,0.0,2.79,26.64
2026-02-14 21:00:00,0.0,1.9,25.37
2026-02-14 22:00:00,0.0,2.07,25.99
2026-02-14 23:00:00,0.0,1.25,24.12
2026-02-15 00:00:00,0.0,1.58,25.85
2026-02-15 01:00:00,0.0,2.04,26.98
2026-02-15 02:00:00,0.0,0.84,24.52
2026-02-15 03:00:00,0.0,2.14,27.45
2026-02-15 04:00:00,0.0,0.71,24.78
2026-02-15 05:00:00,0.0,0.8,24.63
2026-02-15 06:00:00,0.0,1.12,25.31
2026-02-15 07:00:00,0.0,3.37,38.42
2026-02-15 08:00:00,0.0,3.59,62.29
