ds,y_p10,y_pred,y_p90
2026-02-15 07:00:00,0.63,18.35,36.07
2026-02-15 08:00:00,0.0,36.55,77.22
2026-02-15 09:00:00,4.31,51.44,98.57
2026-02-15 10:00:00,0.0,65.72,136.49
2026-02-15 11:00:00,14.75,79.67,144.59
2026-02-15 12:00:00,14.99,80.55,146.1
2026-02-15 13:00:00,15.18,80.87,146.57
2026-02-15 14:00:00,20.29,77.64,134.98
2026-02-15 15:00:00,23.05,60.7,98.34
2026-02-15 16:00:00,0.0,32.25,70.74
2026-02-15 17:00:00,0.99,23.33,45.67
2026-02-15 18:00:00,0.0,12.02,31.94
2026-02-15 19:00:00,1.55,17.33,33.1
2026-02-15 20:00:00,0.0,8.53,22.95
2026-02-15 21:00:00,1.43,12.79,24.15
2026-02-15 22:00:00,0.0,10.17,23.02
2026-02-15 23:00:00,0.0,8.61,20.74
2026-02-16 00:00:00,0.0,3.51,8.91
2026-02-16 01:00:00,0.0,2.35,5.73
2026-02-16 02:00:00,0.0,1.27,3.69
2026-02-16 03:00:00,0.0,2.72,7.39
2026-02-16 04:00:00,0.0,1.24,4.96
2026-02-16 05:00:00,0.0,2.03,6.48
2026-02-16 06:00:00,0.0,5.24,10.57
2026-02-16 07:00:00,12.44,32.19,51.95
2026-02-16 08:00:00,38.79,80.35,121.91
2026-02-16 09:00:00,53.84,92.93,132.01
2026-02-16 10:00:00,63.38,104.67,145.95
2026-02-16 11:00:00,61.98,104.64,147.3
2026-02-16 12:00:00,58.04,100.95,143.87
2026-02-16 13:00:00,64.06,107.52,150.98
2026-02-16 14:00:00,59.63,97.95,136.26
2026-02-16 15:00:00,52.26,87.69,123.12
2026-02-16 16:00:00,20.77,65.29,109.81
2026-02-16 17:00:00,7.79,36.57,65.35
2026-02-16 18:00:00,0.21,20.67,41.14
2026-02-16 19:00:00,2.09,20.25,38.4
2026-02-16 20:00:00,0.0,10.64,26.9
2026-02-16 21:00:00,0.0,11.11,24.03
2026-02-16 22:00:00,3.34,15.4,27.47
2026-02-16 23:00:00,0.0,9.19,22.0
2026-02-17 00:00:00,0.0,5.95,13.98
2026-02-17 01:00:00,0.0,3.15,7.16
2026-02-17 02:00:00,0.0,0.65,3.0
2026-02-17 03:00:00,0.0,1.38,5.92
2026-02-17 04:00:00,0.0,0.99,4.58
2026-02-17 05:00:00,0.0,1.76,6.07
2026-02-17 06:00:00,0.24,5.48,10.71
2026-02-17 07:00:00,15.56,35.75,55.94
2026-02-17 08:00:00,36.24,77.29,118.34
2026-02-17 09:00:00,62.51,100.41,138.31
2026-02-17 10:00:00,64.29,104.27,144.26
2026-02-17 11:00:00,66.58,106.76,146.94
2026-02-17 12:00:00,65.89,106.39,146.89
2026-02-17 13:00:00,68.11,108.15,148.19
2026-02-17 14:00:00,64.67,101.7,138.72
2026-02-17 15:00:00,55.03,88.66,122.3
2026-02-17 16:00:00,26.32,69.21,112.11
2026-02-17 17:00:00,14.65,41.75,68.85
2026-02-17 18:00:00,7.12,27.61,48.1
2026-02-17 19:00:00,1.13,23.25,45.38
2026-02-17 20:00:00,0.0,11.1,28.65
2026-02-17 21:00:00,2.39,15.14,27.88
2026-02-17 22:00:00,2.26,14.71,27.17
2026-02-17 23:00:00,0.0,9.74,21.68
2026-02-18 00:00:00,0.0,3.78,10.69
