ds,y_p10,y_pred,y_p90
2026-02-14 15:00:00,0.0,1.13,52.37
2026-02-14 16:00:00,0.0,12.88,64.61
2026-02-14 17:00:00,0.0,4.12,39.07
2026-02-14 18:00:00,0.0,1.76,23.51
2026-02-14 19:00:00,0.0,2.47,26.31
2026-02-14 20:00:00,0.0,2.79,26.64
2026-02-14 21:00:00,0.0,1.9,25.37
2026-02-14 22:00:00,0.0,2.07,25.99
2026-02-14 23:00:00,0.0,1.36,24.23
2026-02-15 00:00:00,0.0,1.58,25.85
2026-02-15 01:00:00,0.0,2.04,26.98
2026-02-15 02:00:00,0.0,0.84,24.52
2026-02-15 03:00:00,0.0,2.14,27.45
2026-02-15 04:00:00,0.0,0.71,24.78
2026-02-15 05:00:00,0.0,0.8,24.63
2026-02-15 06:00:00,0.0,1.31,25.49
2026-02-15 07:00:00,0.0,3.37,38.42
2026-02-15 08:00:00,0.0,3.59,62.29
2026-02-15 09:00:00,0.0,2.45,59.78
2026-02-15 10:00:00,0.0,3.16,60.82
2026-02-15 11:00:00,0.0,5.9,65.73
2026-02-15 12:00:00,0.0,5.17,63.93
2026-02-15 13:00:00,0.0,5.71,62.42
2026-02-15 14:00:00,0.0,6.65,66.66
2026-02-15 15:00:00,0.0,5.78,62.23
2026-02-15 16:00:00,0.0,4.64,61.6
2026-02-15 17:00:00,0.0,9.32,44.99
2026-02-15 18:00:00,0.0,4.01,30.06
2026-02-15 19:00:00,0.0,5.95,32.14
2026-02-15 20:00:00,0.0,4.82,30.99
2026-02-15 21:00:00,0.0,4.98,30.72
2026-02-15 22:00:00,0.0,3.09,29.31
2026-02-15 23:00:00,0.0,1.53,26.58
2026-02-16 00:00:00,0.0,2.8,29.61
2026-02-16 01:00:00,0.0,2.11,29.62
2026-02-16 02:00:00,0.0,0.82,26.95
2026-02-16 03:00:00,0.0,2.39,30.28
2026-02-16 04:00:00,0.0,0.72,27.24
2026-02-16 05:00:00,0.0,1.24,27.48
2026-02-16 06:00:00,0.0,3.98,30.59
2026-02-16 07:00:00,0.0,24.13,68.84
2026-02-16 08:00:00,0.0,76.56,159.26
2026-02-16 09:00:00,0.0,88.12,243.41
2026-02-16 10:00:00,0.0,101.04,236.95
2026-02-16 11:00:00,0.0,101.06,284.03
2026-02-16 12:00:00,0.0,96.56,254.34
2026-02-16 13:00:00,0.0,103.18,259.44
2026-02-16 14:00:00,0.0,95.5,263.29
2026-02-16 15:00:00,0.0,83.25,228.53
2026-02-16 16:00:00,0.0,58.86,173.93
2026-02-16 17:00:00,0.0,30.0,113.2
2026-02-16 18:00:00,0.0,18.93,59.72
2026-02-16 19:00:00,0.0,19.05,54.37
2026-02-16 20:00:00,0.0,9.88,43.8
2026-02-16 21:00:00,0.0,5.84,36.49
2026-02-16 22:00:00,0.0,10.38,39.2
2026-02-16 23:00:00,0.0,3.45,33.64
2026-02-17 00:00:00,0.0,3.84,33.02
2026-02-17 01:00:00,0.0,2.98,32.9
2026-02-17 02:00:00,0.0,0.95,29.36
2026-02-17 03:00:00,0.0,1.95,32.24
2026-02-17 04:00:00,0.0,1.17,29.98
2026-02-17 05:00:00,0.0,1.66,30.16
2026-02-17 06:00:00,0.0,4.71,33.59
2026-02-17 07:00:00,0.0,28.09,72.77
2026-02-17 08:00:00,0.0,74.28,165.15
2026-02-17 09:00:00,0.0,98.8,251.61
2026-02-17 10:00:00,0.0,100.5,250.38
2026-02-17 11:00:00,0.0,105.19,293.75
2026-02-17 12:00:00,0.0,104.23,268.13
2026-02-17 13:00:00,0.0,104.81,279.62
2026-02-17 14:00:00,0.0,100.71,276.24
2026-02-17 15:00:00,0.0,84.74,244.88
2026-02-17 16:00:00,0.0,64.6,187.39
2026-02-17 17:00:00,0.0,37.12,127.26
2026-02-17 18:00:00,0.0,22.41,76.06
2026-02-17 19:00:00,0.0,18.95,60.25
2026-02-17 20:00:00,0.0,9.19,46.16
2026-02-17 21:00:00,0.0,10.18,42.98
2026-02-17 22:00:00,0.0,7.92,41.56
2026-02-17 23:00:00,0.0,4.51,33.95
2026-02-18 00:00:00,0.0,2.23,33.14
2026-02-18 01:00:00,0.0,4.12,35.81
2026-02-18 02:00:00,0.0,0.81,30.87
2026-02-18 03:00:00,0.0,1.91,33.97
2026-02-18 04:00:00,0.0,1.36,31.83
2026-02-18 05:00:00,0.0,1.9,32.02
2026-02-18 06:00:00,0.0,4.26,34.78
2026-02-18 07:00:00,0.0,26.29,73.63
2026-02-18 08:00:00,0.0,75.93,161.41
2026-02-18 09:00:00,0.0,94.9,256.41
2026-02-18 10:00:00,0.0,106.59,256.01
2026-02-18 11:00:00,0.0,100.06,301.62
2026-02-18 12:00:00,0.0,97.24,269.55
2026-02-18 13:00:00,0.0,104.08,277.75
2026-02-18 14:00:00,0.0,94.16,279.71
2026-02-18 15:00:00,0.0,82.7,242.43
2026-02-18 16:00:00,0.0,54.65,181.37
2026-02-18 17:00:00,0.0,32.59,119.42
2026-02-18 18:00:00,0.0,14.56,60.69
2026-02-18 19:00:00,0.0,17.25,54.76
2026-02-18 20:00:00,0.0,9.31,48.28
2026-02-18 21:00:00,0.0,7.1,41.62
2026-02-18 22:00:00,0.0,6.04,38.46
2026-02-18 23:00:00,0.0,3.6,34.54
2026-02-19 00:00:00,0.0,2.2,34.97
2026-02-19 01:00:00,0.0,2.99,36.59
2026-02-19 02:00:00,0.0,0.68,32.55
2026-02-19 03:00:00,0.0,1.64,35.61
2026-02-19 04:00:00,0.0,1.25,33.52
2026-02-19 05:00:00,0.0,1.06,32.96
2026-02-19 06:00:00,0.0,3.85,36.16
2026-02-19 07:00:00,0.0,27.76,77.86
2026-02-19 08:00:00,0.0,72.26,158.29
2026-02-19 09:00:00,0.0,89.67,246.36
2026-02-19 10:00:00,0.0,99.36,248.05
2026-02-19 11:00:00,0.0,101.48,308.81
2026-02-19 12:00:00,0.0,98.76,277.22
2026-02-19 13:00:00,0.0,102.36,290.37
2026-02-19 14:00:00,0.0,98.96,291.3
2026-02-19 15:00:00,0.0,83.9,257.02
2026-02-19 16:00:00,0.0,56.95,187.68
2026-02-19 17:00:00,0.0,32.47,130.73
2026-02-19 18:00:00,0.0,15.44,64.13
2026-02-19 19:00:00,0.0,16.24,55.83
2026-02-19 20:00:00,0.0,8.81,49.92
2026-02-19 21:00:00,0.0,7.0,41.41
2026-02-19 22:00:00,0.0,5.76,39.94
2026-02-19 23:00:00,0.0,2.54,35.15
2026-02-20 00:00:00,0.0,1.41,35.94
2026-02-20 01:00:00,0.0,1.69,37.09
2026-02-20 02:00:00,0.0,0.75,34.31
2026-02-20 03:00:00,0.0,3.63,39.4
2026-02-20 04:00:00,0.0,1.37,35.34
2026-02-20 05:00:00,0.0,1.54,35.12
2026-02-20 06:00:00,0.0,4.47,38.48
2026-02-20 07:00:00,0.0,17.91,69.61
2026-02-20 08:00:00,0.0,52.12,109.58
2026-02-20 09:00:00,0.0,91.14,234.61
2026-02-20 10:00:00,0.0,99.04,258.34
2026-02-20 11:00:00,0.0,101.03,318.35
2026-02-20 12:00:00,0.0,95.76,282.29
2026-02-20 13:00:00,0.0,100.44,286.6
2026-02-20 14:00:00,0.0,94.6,294.31
2026-02-20 15:00:00,0.0,78.4,251.1
2026-02-20 16:00:00,0.0,47.34,184.1
2026-02-20 17:00:00,0.0,26.18,116.6
2026-02-20 18:00:00,0.0,14.0,53.72
2026-02-20 19:00:00,0.0,11.98,53.53
2026-02-20 20:00:00,0.0,5.85,45.58
2026-02-20 21:00:00,0.0,4.8,40.05
2026-02-20 22:00:00,0.0,4.15,40.01
2026-02-20 23:00:00,0.0,3.19,37.39
2026-02-21 00:00:00,0.0,1.22,37.44
2026-02-21 01:00:00,0.0,1.24,38.35
2026-02-21 02:00:00,0.0,1.21,36.39
2026-02-21 03:00:00,0.0,1.79,39.28
2026-02-21 04:00:00,0.0,1.6,37.2
2026-02-21 05:00:00,0.0,0.18,35.36
2026-02-21 06:00:00,0.0,1.01,36.63
2026-02-21 07:00:00,0.0,2.21,53.6
2026-02-21 08:00:00,0.0,2.58,88.27
2026-02-21 09:00:00,0.0,1.64,85.16
2026-02-21 10:00:00,0.0,2.39,86.23
2026-02-21 11:00:00,0.0,5.44,91.95
2026-02-21 12:00:00,0.0,3.01,87.81
2026-02-21 13:00:00,0.0,1.89,83.57
2026-02-21 14:00:00,0.0,5.43,91.7
2026-02-21 15:00:00,0.0,0.87,81.87
2026-02-21 16:00:00,0.0,12.36,93.94
2026-02-21 17:00:00,0.0,3.64,58.61
2026-02-21 18:00:00,0.0,1.64,35.75
2026-02-21 19:00:00,0.0,1.73,39.03
2026-02-21 20:00:00,0.0,2.75,39.96
2026-02-21 21:00:00,0.0,1.5,38.03
2026-02-21 22:00:00,0.0,1.63,38.79
2026-02-21 23:00:00,0.0,1.06,36.48
2026-02-22 00:00:00,0.0,1.32,38.84
2026-02-22 01:00:00,0.0,1.7,40.14
2026-02-22 02:00:00,0.0,0.48,36.91
2026-02-22 03:00:00,0.0,1.92,40.75
2026-02-22 04:00:00,0.0,0.62,37.47
2026-02-22 05:00:00,0.0,0.58,36.98
2026-02-22 06:00:00,0.0,0.9,37.76
2026-02-22 07:00:00,0.0,3.71,57.02
2026-02-22 08:00:00,0.0,3.83,92.9
2026-02-22 09:00:00,0.0,2.4,89.2
2026-02-22 10:00:00,0.0,3.24,90.35
2026-02-22 11:00:00,0.0,5.78,95.98
2026-02-22 12:00:00,0.0,5.33,93.73
2026-02-22 13:00:00,0.0,6.29,91.42
2026-02-22 14:00:00,0.0,7.28,97.19
2026-02-22 15:00:00,0.0,6.7,91.11
2026-02-22 16:00:00,0.0,5.13,90.11
2026-02-22 17:00:00,0.0,10.91,64.03
2026-02-22 18:00:00,0.0,3.74,42.84
2026-02-22 19:00:00,0.0,6.21,45.06
2026-02-22 20:00:00,0.0,4.85,43.6
2026-02-22 21:00:00,0.0,5.07,43.1
2026-02-22 22:00:00,0.0,3.13,41.8
2026-02-22 23:00:00,0.0,1.36,38.23
