ds,y_p10,y_pred,y_p90
2026-02-15 07:00:00,4.38,18.55,32.72
2026-02-15 08:00:00,7.41,39.94,72.47
2026-02-15 09:00:00,16.46,54.54,92.62
2026-02-15 10:00:00,23.13,69.59,116.05
2026-02-15 11:00:00,42.0,92.47,142.94
2026-02-15 12:00:00,34.1,86.97,139.85
2026-02-15 13:00:00,44.07,97.11,150.15
2026-02-15 14:00:00,30.71,80.37,130.04
2026-02-15 15:00:00,32.47,61.24,90.01
2026-02-15 16:00:00,10.56,39.33,68.11
2026-02-15 17:00:00,5.86,23.42,40.97
2026-02-15 18:00:00,0.0,10.61,26.57
2026-02-15 19:00:00,5.85,18.57,31.3
2026-02-15 20:00:00,0.0,7.77,18.98
2026-02-15 21:00:00,7.97,16.71,25.44
2026-02-15 22:00:00,0.0,7.22,18.75
2026-02-15 23:00:00,1.18,8.98,16.78
2026-02-16 00:00:00,0.0,3.4,7.62
2026-02-16 01:00:00,0.0,2.19,4.76
2026-02-16 02:00:00,0.0,1.14,3.03
2026-02-16 03:00:00,0.0,1.83,5.01
2026-02-16 04:00:00,0.0,0.92,3.74
2026-02-16 05:00:00,0.0,1.99,5.54
2026-02-16 06:00:00,0.95,5.23,9.52
2026-02-16 07:00:00,16.76,32.19,47.62
2026-02-16 08:00:00,27.0,80.7,98.88
2026-02-16 09:00:00,54.77,93.86,132.94
2026-02-16 10:00:00,63.37,104.51,145.66
2026-02-16 11:00:00,62.78,105.43,148.08
2026-02-16 12:00:00,57.5,100.26,143.02
2026-02-16 13:00:00,66.0,109.51,153.02
2026-02-16 14:00:00,60.51,98.3,136.09
2026-02-16 15:00:00,55.72,87.32,114.01
2026-02-16 16:00:00,33.62,69.24,104.85
2026-02-16 17:00:00,12.53,35.49,58.46
2026-02-16 18:00:00,3.73,19.41,35.1
2026-02-16 19:00:00,8.13,22.18,36.23
2026-02-16 20:00:00,0.0,9.9,24.53
2026-02-16 21:00:00,3.77,14.51,25.26
2026-02-16 22:00:00,5.56,15.21,24.87
2026-02-16 23:00:00,0.0,9.28,19.74
2026-02-17 00:00:00,0.0,5.86,12.45
2026-02-17 01:00:00,0.0,3.15,6.43
2026-02-17 02:00:00,0.0,0.64,2.59
2026-02-17 03:00:00,0.0,0.66,3.85
2026-02-17 04:00:00,0.0,0.79,3.61
2026-02-17 05:00:00,0.0,2.07,5.62
2026-02-17 06:00:00,1.12,5.44,9.77
2026-02-17 07:00:00,19.46,35.75,52.04
2026-02-17 08:00:00,27.0,79.58,98.61
2026-02-17 09:00:00,59.92,99.11,138.31
2026-02-17 10:00:00,63.59,104.33,145.07
2026-02-17 11:00:00,66.56,107.3,148.04
2026-02-17 12:00:00,63.5,104.41,145.32
2026-02-17 13:00:00,69.47,110.2,150.92
2026-02-17 14:00:00,65.31,100.47,135.64
2026-02-17 15:00:00,53.65,88.45,123.24
2026-02-17 16:00:00,37.99,72.98,107.97
2026-02-17 17:00:00,13.97,40.89,67.82
2026-02-17 18:00:00,6.12,24.67,43.23
2026-02-17 19:00:00,6.54,23.15,39.75
2026-02-17 20:00:00,0.0,9.42,24.28
2026-02-17 21:00:00,6.93,17.88,28.82
2026-02-17 22:00:00,0.0,11.06,22.94
2026-02-17 23:00:00,0.0,9.62,19.86
2026-02-18 00:00:00,0.0,3.62,9.45
2026-02-18 01:00:00,1.46,4.12,6.78
2026-02-18 02:00:00,0.0,1.13,3.11
2026-02-18 03:00:00,0.0,0.81,4.0
2026-02-18 04:00:00,0.0,1.12,3.94
2026-02-18 05:00:00,0.0,2.3,5.85
2026-02-18 06:00:00,1.09,5.29,9.48
2026-02-18 07:00:00,23.18,38.5,53.82
2026-02-18 08:00:00,27.67,81.1,93.81
2026-02-18 09:00:00,57.6,96.98,136.35
2026-02-18 10:00:00,68.51,106.81,145.11
2026-02-18 11:00:00,66.71,104.59,142.47
2026-02-18 12:00:00,61.61,100.87,140.13
2026-02-18 13:00:00,71.05,109.95,148.84
2026-02-18 14:00:00,63.78,98.76,133.73
2026-02-18 15:00:00,54.47,87.65,120.83
2026-02-18 16:00:00,32.3,65.8,99.29
2026-02-18 17:00:00,18.36,41.19,64.02
2026-02-18 18:00:00,3.24,20.04,36.83
2026-02-18 19:00:00,6.13,21.27,36.41
2026-02-18 20:00:00,0.0,9.93,23.03
2026-02-18 21:00:00,6.0,16.54,27.08
2026-02-18 22:00:00,0.0,8.04,19.24
2026-02-18 23:00:00,1.49,10.29,19.09
2026-02-19 00:00:00,0.0,3.3,9.27
2026-02-19 01:00:00,0.56,3.17,5.78
2026-02-19 02:00:00,0.0,0.98,2.92
2026-02-19 03:00:00,0.0,0.62,3.81
2026-02-19 04:00:00,0.0,1.28,4.1
2026-02-19 05:00:00,0.0,1.55,5.11
2026-02-19 06:00:00,1.2,5.39,9.59
2026-02-19 07:00:00,22.92,39.21,55.5
2026-02-19 08:00:00,27.89,78.67,92.88
2026-02-19 09:00:00,58.54,95.16,131.78
2026-02-19 10:00:00,64.13,103.79,143.45
2026-02-19 11:00:00,67.59,105.95,144.3
2026-02-19 12:00:00,62.46,100.93,139.4
2026-02-19 13:00:00,70.04,109.05,148.05
2026-02-19 14:00:00,65.55,100.71,135.87
2026-02-19 15:00:00,54.51,87.84,121.18
2026-02-19 16:00:00,32.59,66.11,99.64
2026-02-19 17:00:00,17.53,39.95,62.37
2026-02-19 18:00:00,1.29,17.96,34.63
2026-02-19 19:00:00,6.9,21.25,35.59
2026-02-19 20:00:00,0.0,9.6,22.66
2026-02-19 21:00:00,5.54,16.19,26.83
2026-02-19 22:00:00,0.0,7.97,19.3
2026-02-19 23:00:00,1.14,9.15,17.17
2026-02-20 00:00:00,0.0,2.3,8.09
2026-02-20 01:00:00,0.0,1.62,4.14
2026-02-20 02:00:00,0.0,0.64,2.53
2026-02-20 03:00:00,0.0,2.75,5.94
2026-02-20 04:00:00,0.0,1.38,4.2
2026-02-20 05:00:00,0.0,2.24,5.79
2026-02-20 06:00:00,2.26,6.58,10.91
2026-02-20 07:00:00,17.3,31.71,46.11
2026-02-20 08:00:00,27.0,78.95,93.5
2026-02-20 09:00:00,58.91,97.16,135.41
2026-02-20 10:00:00,62.75,105.04,147.33
2026-02-20 11:00:00,65.01,105.71,146.4
2026-02-20 12:00:00,59.29,101.0,142.7
2026-02-20 13:00:00,66.53,108.15,149.78
2026-02-20 14:00:00,60.22,98.56,136.9
2026-02-20 15:00:00,52.8,85.78,118.76
2026-02-20 16:00:00,32.75,59.29,85.83
2026-02-20 17:00:00,11.26,35.99,60.72
2026-02-20 18:00:00,0.51,16.38,32.24
2026-02-20 19:00:00,3.84,17.86,31.87
2026-02-20 20:00:00,0.0,7.96,19.86
2026-02-20 21:00:00,7.13,15.79,24.46
2026-02-20 22:00:00,0.53,10.81,21.09
2026-02-20 23:00:00,0.29,10.29,20.29
2026-02-21 00:00:00,0.0,2.5,8.27
2026-02-21 01:00:00,0.0,1.47,3.98
2026-02-21 02:00:00,0.0,1.5,3.3
2026-02-21 03:00:00,0.0,1.03,4.12
2026-02-21 04:00:00,0.0,1.74,4.47
2026-02-21 05:00:00,0.0,0.97,4.37
2026-02-21 06:00:00,0.0,3.45,7.38
2026-02-21 07:00:00,4.29,16.79,29.29
2026-02-21 08:00:00,4.38,33.98,63.59
2026-02-21 09:00:00,7.74,43.56,79.38
2026-02-21 10:00:00,12.09,46.14,80.19
2026-02-21 11:00:00,20.71,60.87,101.03
2026-02-21 12:00:00,23.11,64.28,105.45
2026-02-21 13:00:00,25.89,72.43,118.97
2026-02-21 14:00:00,29.67,61.93,94.19
2026-02-21 15:00:00,12.49,41.84,71.19
2026-02-21 16:00:00,4.55,30.54,56.54
2026-02-21 17:00:00,0.0,12.13,29.04
2026-02-21 18:00:00,2.13,11.73,21.34
2026-02-21 19:00:00,1.72,12.17,22.63
2026-02-21 20:00:00,0.66,8.6,16.54
2026-02-21 21:00:00,5.22,13.13,21.04
2026-02-21 22:00:00,0.0,7.83,16.2
2026-02-21 23:00:00,1.77,8.48,15.19
2026-02-22 00:00:00,0.0,1.56,5.26
2026-02-22 01:00:00,0.0,1.42,3.75
2026-02-22 02:00:00,0.0,0.46,2.17
2026-02-22 03:00:00,0.0,0.68,3.69
2026-02-22 04:00:00,0.0,0.32,2.95
2026-02-22 05:00:00,0.0,1.08,4.42
2026-02-22 06:00:00,0.0,2.46,6.55
2026-02-22 07:00:00,3.86,16.89,29.92
2026-02-22 08:00:00,2.21,32.83,63.44
2026-02-22 09:00:00,8.86,46.64,84.43
2026-02-22 10:00:00,12.45,53.87,95.29
2026-02-22 11:00:00,24.07,68.93,113.79
2026-02-22 12:00:00,30.62,68.05,105.47
2026-02-22 13:00:00,40.91,78.44,115.96
2026-02-22 14:00:00,29.26,68.27,107.28
2026-02-22 15:00:00,25.89,52.47,79.04
2026-02-22 16:00:00,0.0,30.92,62.6
2026-02-22 17:00:00,5.07,22.38,39.69
2026-02-22 18:00:00,0.0,8.63,23.22
2026-02-22 19:00:00,4.24,14.74,25.23
2026-02-22 20:00:00,0.45,9.63,18.81
2026-02-22 21:00:00,3.49,13.0,22.51
2026-02-22 22:00:00,0.0,8.67,17.55
2026-02-22 23:00:00,0.37,8.28,16.19
